time,predicted,true
4091,0.5936987579938066,0.5900979435168265
4092,0.5903524163259308,0.5878655499273561
4093,0.5869190274920907,0.5860244611894454
4094,0.5852534547916715,0.5837698161512862
4095,0.5839654607241022,0.5815597325355251
4096,0.5826956857333071,0.5797877873518641
4097,0.5813409442167738,0.5785171152623305
4098,0.5802560940786127,0.5767908210819549
4099,0.5789006079012174,0.5746779824223774
4100,0.5761784408963335,0.5717441138782475
4101,0.5725152838959631,0.5677181602698602
4102,0.5675049698108353,0.5653992002353624
4103,0.5641739145828755,0.5648019575155785
4104,0.5643344970564712,0.5642610035157288
4105,0.5653879405748095,0.5643866426422909
4106,0.5665468805116254,0.5647921251808166
4107,0.567107928103804,0.5653188515994366
4108,0.5669067891954327,0.566612341653275
4109,0.5678021377990623,0.5685680848171659
4110,0.569616826232897,0.5698730311516079
4111,0.5712647814793866,0.570506345355793
4112,0.5719529576640006,0.571023588872748
4113,0.5717654629427078,0.5710966362599939
4114,0.5712490835733484,0.5713753604995734
4115,0.5713414792419593,0.5718945205838739
4116,0.5722444023250202,0.5720503655055853
4117,0.5728017513716234,0.5719679230520316
4118,0.5728814870846859,0.5734953075122156
4119,0.5742273051302502,0.5767261601176373
4120,0.5783098031711262,0.5778412459807142
4121,0.5810894249703955,0.5770254347323234
4122,0.5792464134930725,0.5779917575738593
4123,0.5780644355764867,0.580159952485764
4124,0.5802963645533504,0.5814865884871845
4125,0.5832204163491945,0.5824812730994228
4126,0.5850721425049434,0.583607742733286
4127,0.585822495161261,0.5846040208339344
4128,0.5865162857237526,0.585439048067507
4129,0.5872924878054387,0.5861138428237267
4130,0.5875526202250879,0.5867464839591776
4131,0.5879348353192722,0.5873289359245005
4132,0.5887737387539593,0.5877538554823795
4133,0.5892722246767665,0.5880388064610289
4134,0.5894073500527747,0.5879833521158386
4135,0.5892975954847326,0.5875463737381668
4136,0.5886991202908329,0.5868250081713365
4137,0.5877709370786608,0.5857503407393975
4138,0.5865613426359281,0.5843934449302531
4139,0.5851221961406401,0.5827477104213493
4140,0.5835299212115379,0.580707299872485
4141,0.5815207126242942,0.5782743319692285
4142,0.5787955075298484,0.5761135072853334
4143,0.5763289344979678,0.5742644364268757
4144,0.5745787371772534,0.5724027579261995
4145,0.5730018780706672,0.570704378478804
4146,0.5715091515049951,0.568739429618112
4147,0.5695475328230148,0.5664747520653466
4148,0.5668709036442369,0.5642736854399684
4149,0.5643188419025551,0.5620421294102491
4150,0.5619408407798002,0.560301132521076
4151,0.5600979633464139,0.5591511355293923
4152,0.5593047296343492,0.5582861297633717
4153,0.5588429256086318,0.5578738501402152
4154,0.5587977252337158,0.5577079254875844
4155,0.5589273732292851,0.55778149127372
4156,0.5589060008996394,0.5583580507789149
4157,0.5594583642316382,0.5594105918389023
4158,0.560719240552276,0.5605189659383824
4159,0.5622536521683769,0.5616981795788482
4160,0.5637017811798409,0.5631495269699968
4161,0.5651654209911232,0.5647830931856586
4162,0.5668039510367211,0.5669370388993143
4163,0.5690065944619751,0.5696520907633643
4164,0.5719727231001934,0.5726987428819988
4165,0.5753588379258825,0.5761673972156945
4166,0.5792774614476874,0.5783182101643204
4167,0.5818937725726476,0.5789610992512466
4168,0.5813575287830727,0.5789877277361343
4169,0.5798096684479717,0.577897188277134
4170,0.57766256019467,0.5775168688577441
4171,0.5766015693487693,0.5779907589293668
